,discount,order_priority,profit,quantity,sales,segment_Corporate,ship_mode_Second Class,ship_mode_Standard Class,shipping_cost,weeknum,year 
2789,0.0,Medium,6.39,3,49,0.0,0.0,1.0,3.09,12,2011
2790,0.0,Medium,84.14,7,222,0.0,0.0,1.0,17.302,16,2011
2791,0.0,Medium,5.32,2,31,0.0,0.0,1.0,1.447,17,2011
2792,0.0,Medium,6.39,3,49,0.0,0.0,1.0,5.85,19,2011
2793,0.0,Medium,50.82,7,176,0.0,0.0,1.0,8.301,19,2011
2794,0.0,Medium,18.06,2,48,0.0,0.0,1.0,3.86,20,2011
2795,0.0,Medium,12.72,2,64,0.0,0.0,1.0,6.552,21,2011
2796,0.0,Medium,9.24,4,116,0.0,0.0,1.0,11.24,22,2011
2797,0.0,Medium,24.0,2,63,0.0,0.0,1.0,3.694,22,2011
2798,0.0,Medium,2.52,3,42,0.0,0.0,1.0,2.967,24,2011
2799,0.0,Medium,6.72,2,24,0.0,0.0,1.0,1.41,24,2011
2800,0.0,Medium,17.2,4,36,0.0,0.0,1.0,0.908,24,2011
2801,0.0,Medium,56.8,8,139,0.0,0.0,1.0,12.902,27,2011
2802,0.0,Medium,20.04,3,77,0.0,0.0,1.0,4.706,27,2011
2803,0.0,Medium,7.32,1,17,0.0,0.0,1.0,2.04,31,2011
2804,0.0,Medium,29.8,2,62,0.0,0.0,1.0,2.876,32,2011
2805,0.0,Medium,76.56,8,247,0.0,0.0,1.0,18.62,32,2011
2806,0.0,Medium,19.41,1,46,0.0,0.0,1.0,2.34,32,2011
2807,0.0,Medium,68.28,4,190,0.0,0.0,1.0,2.87,33,2011
2808,0.0,Medium,0.0,3,132,0.0,0.0,1.0,8.72,36,2011
2809,0.0,Medium,10.74,2,72,0.0,0.0,1.0,8.46,37,2011
2810,0.0,Medium,28.08,6,104,0.0,0.0,1.0,7.37,37,2011
2811,0.0,Medium,23.94,6,127,0.0,0.0,1.0,11.42,38,2011
2812,0.0,Medium,14.94,3,149,0.0,0.0,1.0,15.04,40,2011
2813,0.0,Medium,16.8,2,84,0.0,0.0,1.0,2.82,41,2011
2814,0.0,Medium,12.18,2,34,0.0,0.0,1.0,2.2,43,2011
2815,0.0,Medium,81.6,8,178,0.0,0.0,1.0,10.33,45,2011
2816,0.0,Medium,11.52,4,77,0.0,0.0,1.0,4.15,45,2011
2817,0.0,Medium,6.28,1,14,0.0,0.0,1.0,0.852,45,2011
2818,0.0,Medium,20.4,2,44,0.0,0.0,1.0,3.04,46,2011
2819,0.0,Medium,8.91,1,23,0.0,0.0,1.0,0.49,46,2011
2820,0.0,Medium,23.88,3,75,0.0,0.0,1.0,3.984,47,2011
2821,0.0,Medium,3.66,1,23,0.0,0.0,1.0,0.29,47,2011
2822,0.0,Medium,17.82,2,47,0.0,0.0,1.0,5.52,48,2011
2823,0.0,Medium,4.08,1,16,0.0,0.0,1.0,0.412,51,2011
2824,0.0,Medium,15.92,2,50,0.0,0.0,1.0,3.547,51,2011
2825,0.0,Medium,24.0,6,49,0.0,0.0,1.0,4.858,52,2011
2826,0.0,Medium,7.5,5,94,0.0,0.0,1.0,6.921,52,2011
2827,0.0,Medium,0.0,2,43,0.0,0.0,1.0,2.36,53,2011
2828,0.0,Medium,2.32,1,6,0.0,0.0,1.0,0.504,53,2011
2829,0.0,Medium,9.18,6,42,0.0,0.0,1.0,3.57,5,2011
2830,0.0,Medium,11.97,3,26,0.0,0.0,1.0,2.62,17,2011
2831,0.0,Medium,10.8,4,52,0.0,0.0,1.0,2.1,17,2011
2832,0.0,Medium,0.12,2,13,0.0,0.0,1.0,0.82,23,2011
2833,0.0,Medium,4.14,1,10,0.0,0.0,1.0,0.71,24,2011
2834,0.0,Medium,0.0,1,8,0.0,0.0,1.0,0.19,28,2011
2835,0.0,Medium,5.37,1,12,0.0,0.0,1.0,1.08,32,2011
2836,0.0,Medium,1.56,1,8,0.0,0.0,1.0,0.58,32,2011
2837,0.0,Medium,15.96,4,35,0.0,0.0,1.0,2.68,33,2011
2838,0.0,Medium,4.44,4,32,0.0,0.0,1.0,1.04,33,2011
2839,0.0,Medium,5.7,2,18,0.0,0.0,1.0,0.8,34,2011
2840,0.0,Medium,10.8,4,52,0.0,0.0,1.0,3.71,38,2011
2841,0.0,Medium,0.36,6,39,0.0,0.0,1.0,1.98,41,2011
2842,0.0,Medium,3.36,2,13,0.0,0.0,1.0,0.74,43,2011
2843,0.0,Medium,5.88,2,13,0.0,0.0,1.0,1.35,45,2011
2844,0.0,Medium,2.88,8,76,0.0,0.0,1.0,1.32,46,2011
2845,0.0,Medium,4.5,2,14,0.0,0.0,1.0,1.53,48,2011
2846,0.0,Medium,8.1,3,39,0.0,0.0,1.0,2.0,53,2011
2847,0.0,Medium,4.68,3,13,0.0,0.0,1.0,1.007,16,2011
2848,0.0,Medium,2.2,1,6,0.0,0.0,1.0,0.545,25,2011
2849,0.0,Medium,11.06,7,48,0.0,0.0,1.0,3.52,25,2011
2850,0.0,Medium,7.44,4,22,0.0,0.0,1.0,1.484,26,2011
2851,0.0,Medium,3.72,2,11,0.0,0.0,1.0,0.931,27,2011
2852,0.0,Medium,6.32,4,29,0.0,0.0,1.0,1.559,32,2011
2853,0.0,Medium,2.4,3,18,0.0,0.0,1.0,0.973,38,2011
2854,0.0,Medium,5.74,7,53,0.0,0.0,1.0,1.895,42,2011
2855,0.0,Medium,1.68,3,17,0.0,0.0,1.0,0.894,43,2011
2856,0.0,Medium,14.0,7,40,0.0,0.0,1.0,2.958,47,2011
2857,0.0,Medium,2.8,7,57,0.0,0.0,1.0,3.245,49,2011
2858,0.0,Medium,13.68,3,27,0.0,0.0,1.0,1.54,2,2011
2859,0.0,Medium,18.54,6,62,0.0,0.0,1.0,5.18,6,2011
2860,0.0,Medium,7.92,6,67,0.0,0.0,1.0,5.99,7,2011
2861,0.0,Medium,1.38,2,17,0.0,0.0,1.0,1.36,12,2011
2862,0.0,Medium,0.72,3,26,0.0,0.0,1.0,2.07,13,2011
2863,0.0,Medium,30.96,8,68,0.0,0.0,1.0,4.33,13,2011
2864,0.0,Medium,1.89,3,32,0.0,0.0,1.0,1.4,25,2011
2865,0.0,Medium,0.48,2,10,0.0,0.0,1.0,0.48,26,2011
2866,0.0,Medium,9.66,2,19,0.0,0.0,1.0,1.54,28,2011
2867,0.0,Medium,1.89,3,39,0.0,0.0,1.0,4.36,33,2011
2868,0.0,Medium,1.02,1,7,0.0,0.0,1.0,0.5,37,2011
2869,0.0,Medium,15.48,6,54,0.0,0.0,1.0,2.09,38,2011
2870,0.0,Medium,10.86,2,22,0.0,0.0,1.0,1.28,38,2011
2871,0.0,Medium,3.9,5,66,0.0,0.0,1.0,4.88,45,2011
2872,0.0,Medium,13.68,3,28,0.0,0.0,1.0,2.49,45,2011
2873,0.0,Medium,14.04,6,71,0.0,0.0,1.0,5.72,45,2011
2874,0.0,Medium,6.48,2,20,0.0,0.0,1.0,1.9,52,2011
2875,0.0,Medium,0.72,2,15,0.0,0.0,1.0,0.93,15,2011
2876,0.0,Medium,6.12,3,31,0.0,0.0,1.0,2.44,18,2011
2877,0.0,Medium,0.72,2,15,0.0,0.0,1.0,0.55,18,2011
2878,0.0,Medium,2.72,1,7,0.0,0.0,1.0,0.386,20,2011
2879,0.0,Medium,7.8,5,22,0.0,0.0,1.0,1.514,23,2011
2880,0.0,Medium,7.14,2,26,0.0,0.0,1.0,1.88,35,2011
2881,0.0,Medium,5.04,4,36,0.0,0.0,1.0,1.42,40,2011
2882,0.0,Medium,12.78,3,26,0.0,0.0,1.0,1.419,41,2011
2883,0.0,Medium,2.8,5,36,0.0,0.0,1.0,3.53,41,2011
2884,0.0,Medium,11.07,9,55,0.0,0.0,1.0,3.14,45,2011
2885,0.0,Medium,3.6,1,12,0.0,0.0,1.0,0.99,49,2011
2886,0.0,Medium,2.2,1,6,0.0,0.0,1.0,0.471,49,2011
2887,0.0,Medium,5.88,2,21,0.0,0.0,1.0,1.8,9,2011
2888,0.0,Medium,15.12,7,117,0.0,0.0,1.0,9.69,11,2011
2889,0.0,Medium,4.92,2,25,0.0,0.0,1.0,1.26,18,2011
2890,0.0,Medium,32.76,6,100,0.0,0.0,1.0,7.79,22,2011
2891,0.0,Medium,8.64,2,32,0.0,0.0,1.0,2.48,34,2011
2892,0.0,Medium,15.48,4,50,0.0,0.0,1.0,3.44,36,2011
2893,0.0,Medium,6.18,3,33,0.0,0.0,1.0,1.789,42,2011
2894,0.0,Medium,46.8,6,117,0.0,0.0,1.0,3.49,44,2011
2895,0.0,Medium,6.84,2,16,0.0,0.0,1.0,1.574,46,2011
2896,0.0,Medium,18.0,4,53,0.0,0.0,1.0,5.41,53,2011
2897,0.0,Medium,4.17,1,17,0.0,0.0,1.0,0.54,2,2011
2898,0.0,Medium,21.78,6,110,0.0,0.0,1.0,5.55,7,2011
2899,0.0,Medium,12.0,2,30,0.0,0.0,1.0,0.95,8,2011
2900,0.0,Medium,6.39,1,14,0.0,0.0,1.0,0.39,10,2011
2901,0.0,Medium,7.26,1,17,0.0,0.0,1.0,1.06,11,2011
2902,0.0,Medium,69.81,13,218,0.0,0.0,1.0,14.14,14,2011
2903,0.0,Medium,19.2,2,38,0.0,0.0,1.0,2.82,24,2011
2904,0.0,Medium,6.48,2,28,0.0,0.0,1.0,3.71,26,2011
2905,0.0,Medium,5.46,1,13,0.0,0.0,1.0,0.88,27,2011
2906,0.0,Medium,19.32,4,55,0.0,0.0,1.0,3.98,30,2011
2907,0.0,Medium,3.21,1,13,0.0,0.0,1.0,1.11,32,2011
2908,0.0,Medium,8.94,1,19,0.0,0.0,1.0,1.08,33,2011
2909,0.0,Medium,4.17,1,14,0.0,0.0,1.0,1.07,34,2011
2910,0.0,Medium,32.76,6,87,0.0,0.0,1.0,3.87,36,2011
2911,0.0,Medium,14.58,3,36,0.0,0.0,1.0,2.68,38,2011
2912,0.0,Medium,13.38,2,27,0.0,0.0,1.0,2.49,38,2011
2913,0.0,Medium,12.33,3,50,0.0,0.0,1.0,3.0,38,2011
2914,0.0,Medium,3.06,1,14,0.0,0.0,1.0,0.85,39,2011
2915,0.0,Medium,16.47,3,34,0.0,0.0,1.0,2.72,40,2011
2916,0.0,Medium,1.8,5,95,0.0,0.0,1.0,4.04,40,2011
2917,0.0,Medium,1.95,5,41,0.0,0.0,1.0,2.51,47,2011
2918,0.0,Medium,3.63,1,10,0.0,0.0,1.0,1.22,48,2011
2919,0.0,Medium,7.74,2,25,0.0,0.0,1.0,2.26,51,2011
2920,0.0,Medium,9.9,3,42,0.0,0.0,1.0,3.54,52,2011
2921,0.0,Medium,8.88,2,26,0.0,0.0,1.0,1.81,53,2011
2922,0.0,Medium,0.57,1,8,0.0,0.0,1.0,0.25,53,2011
2923,0.0,Medium,6.12,3,38,0.0,0.0,1.0,4.7,4,2011
2924,0.0,Medium,20.58,7,64,0.0,0.0,1.0,3.766,18,2011
2925,0.0,Medium,11.52,3,38,0.0,0.0,1.0,3.099,27,2011
2926,0.0,Medium,23.2,10,97,0.0,0.0,1.0,4.788,32,2011
2927,0.0,Medium,4.16,4,28,0.0,0.0,1.0,1.708,39,2011
2928,0.0,Medium,3.08,7,80,0.0,0.0,1.0,4.845,40,2011
2929,0.0,Medium,3.06,3,24,0.0,0.0,1.0,1.51,45,2011
2930,0.0,Medium,8.7,3,38,0.0,0.0,1.0,2.595,45,2011
2931,0.0,Medium,0.16,2,19,0.0,0.0,1.0,1.089,49,2011
2932,0.0,Medium,1.72,2,15,0.0,0.0,1.0,1.073,51,2011
2933,0.0,Medium,3.52,8,72,0.0,0.0,1.0,2.288,52,2011
2934,0.0,Medium,1.76,1,16,0.0,0.0,1.0,0.891,3,2011
2935,0.0,Medium,18.62,7,64,0.0,0.0,1.0,6.125,21,2011
2936,0.0,Medium,26.96,4,73,0.0,0.0,1.0,5.387,23,2011
2937,0.0,Medium,14.56,7,104,0.0,0.0,1.0,9.877,24,2011
2938,0.0,Medium,25.3,5,149,0.0,0.0,1.0,3.924,24,2011
2939,0.0,Medium,17.6,5,93,0.0,0.0,1.0,4.8,25,2011
2940,0.0,Medium,16.4,4,51,0.0,0.0,1.0,1.474,27,2011
2941,0.0,Medium,85.14,9,230,0.0,0.0,1.0,14.141,27,2011
2942,0.0,Medium,33.24,3,71,0.0,0.0,1.0,7.472,28,2011
2943,0.0,Medium,35.16,3,88,0.0,0.0,1.0,7.469,32,2011
2944,0.0,Medium,2.56,1,10,0.0,0.0,1.0,0.53,34,2011
2945,0.0,Medium,19.7,5,73,0.0,0.0,1.0,7.89,45,2011
2946,0.0,Medium,27.96,3,64,0.0,0.0,1.0,3.597,46,2011
2947,0.0,Medium,26.76,4,81,0.0,0.0,1.0,5.11,2,2011
2948,0.0,Medium,11.34,6,63,0.0,0.0,1.0,3.6,6,2011
2949,0.0,Medium,23.76,4,95,0.0,0.0,1.0,6.18,6,2011
2950,0.0,Medium,55.8,4,140,0.0,0.0,1.0,4.69,12,2011
2951,0.0,Medium,19.44,3,81,0.0,0.0,1.0,8.09,15,2011
2952,0.0,Medium,144.0,12,554,0.0,0.0,1.0,53.14,27,2011
2953,0.0,Medium,90.0,6,196,0.0,0.0,1.0,9.99,32,2011
2954,0.0,Medium,3.24,3,41,0.0,0.0,1.0,1.83,34,2011
2955,0.0,Medium,1.89,1,11,0.0,0.0,1.0,0.49,34,2011
2956,0.0,Medium,45.63,3,134,0.0,0.0,1.0,10.22,36,2011
2957,0.0,Medium,48.36,4,118,0.0,0.0,1.0,6.91,37,2011
2958,0.0,Medium,60.48,6,264,0.0,0.0,1.0,22.0,38,2011
2959,0.0,Medium,54.81,3,144,0.0,0.0,1.0,9.59,40,2011
2960,0.0,Medium,51.6,5,246,0.0,0.0,1.0,6.34,42,2011
2961,0.0,Medium,12.96,3,144,0.0,0.0,1.0,11.93,45,2011
2962,0.0,Medium,45.72,4,112,0.0,0.0,1.0,0.81,45,2011
2963,0.0,Medium,68.58,6,168,0.0,0.0,1.0,10.45,45,2011
2964,0.0,Medium,33.24,4,139,0.0,0.0,1.0,10.52,47,2011
2965,0.0,Medium,12.9,1,45,0.0,0.0,1.0,4.58,48,2011
2966,0.0,Medium,68.04,9,244,0.0,0.0,1.0,15.54,49,2011
2967,0.0,Medium,20.4,8,82,0.0,0.0,1.0,4.84,49,2011
2968,0.0,Medium,30.0,4,116,0.0,0.0,1.0,10.38,50,2011
2969,0.0,Medium,4.32,3,55,0.0,0.0,1.0,3.41,50,2011
2970,0.0,Medium,33.0,4,100,0.0,0.0,1.0,4.07,50,2011
2971,0.0,Medium,17.46,6,292,0.0,0.0,1.0,26.79,52,2011
2972,0.0,Medium,32.58,6,204,0.0,0.0,1.0,3.13,52,2011
2973,0.0,Medium,21.81,1,46,0.0,0.0,1.0,1.69,53,2011
2974,0.0,Medium,24.24,2,59,0.0,0.0,1.0,2.85,20,2011
2975,0.0,Medium,6.52,2,44,0.0,0.0,1.0,2.756,22,2011
2976,0.0,Medium,12.08,2,53,0.0,0.0,1.0,4.585,24,2011
2977,0.0,Medium,0.66,2,71,0.0,0.0,1.0,4.21,26,2011
2978,0.0,Medium,23.34,2,50,0.0,0.0,1.0,4.43,36,2011
2979,0.0,Medium,30.42,2,90,0.0,0.0,1.0,9.6,40,2011
2980,0.0,Medium,20.12,2,54,0.0,0.0,1.0,4.194,41,2011
2981,0.0,Medium,26.7,2,69,0.0,0.0,1.0,6.57,48,2011
2982,0.0,Medium,48.6,6,106,0.0,0.0,1.0,5.01,6,2011
2983,0.0,Medium,32.88,4,122,0.0,0.0,1.0,5.85,6,2011
2984,0.0,Medium,9.48,4,95,0.0,0.0,1.0,6.19,8,2011
2985,0.0,Medium,3.42,1,31,0.0,0.0,1.0,1.95,8,2011
2986,0.0,Medium,30.96,6,94,0.0,0.0,1.0,9.26,11,2011
2987,0.0,Medium,50.76,6,159,0.0,0.0,1.0,15.98,12,2011
2988,0.0,Medium,55.08,9,150,0.0,0.0,1.0,9.28,14,2011
2989,0.0,Medium,21.24,2,53,0.0,0.0,1.0,2.49,20,2011
2990,0.0,Medium,10.62,3,51,0.0,0.0,1.0,3.35,26,2011
2991,0.0,Medium,3.3,2,33,0.0,0.0,1.0,3.17,31,2011
2992,0.0,Medium,60.06,7,143,0.0,0.0,1.0,12.13,33,2011
2993,0.0,Medium,52.8,5,106,0.0,0.0,1.0,7.11,36,2011
2994,0.0,Medium,1.5,1,25,0.0,0.0,1.0,1.73,38,2011
2995,0.0,Medium,54.72,4,112,0.0,0.0,1.0,9.31,39,2011
2996,0.0,Medium,16.92,4,53,0.0,0.0,1.0,4.54,46,2011
2997,0.0,Medium,3.12,2,62,0.0,0.0,1.0,2.68,47,2011
2998,0.0,Medium,13.65,7,228,0.0,0.0,1.0,17.97,50,2011
2999,0.0,Medium,9.84,1,22,0.0,0.0,1.0,1.08,52,2011
3000,0.0,Medium,20.52,6,187,0.0,0.0,1.0,13.01,53,2011
3001,0.0,Medium,10.71,1,30,0.0,0.0,1.0,4.06,53,2011
3002,0.0,Medium,17.04,2,47,0.0,0.0,1.0,3.7,15,2011
3003,0.0,Medium,89.4,4,186,0.0,0.0,1.0,16.21,17,2011
3004,0.0,Medium,14.28,2,62,0.0,0.0,1.0,4.67,21,2011
3005,0.0,Medium,26.04,7,238,0.0,0.0,1.0,12.45,24,2011
3006,0.0,Medium,54.72,4,112,0.0,0.0,1.0,14.35,25,2011
3007,0.0,Medium,96.39,9,268,0.0,0.0,1.0,10.35,26,2011
3008,0.0,Medium,12.78,1,31,0.0,0.0,1.0,2.28,26,2011
3009,0.0,Medium,14.07,7,94,0.0,0.0,1.0,7.57,29,2011
3010,0.0,Medium,2.64,1,17,0.0,0.0,1.0,0.18,34,2011
3011,0.0,Medium,97.23,7,238,0.0,0.0,1.0,25.17,35,2011
3012,0.0,Medium,0.48,1,17,0.0,0.0,1.0,1.81,38,2011
3013,0.0,Medium,35.46,3,148,0.0,0.0,1.0,10.8,45,2011
3014,0.0,Medium,76.2,10,166,0.0,0.0,1.0,9.43,46,2011
3015,0.0,Medium,4.0,1,31,0.0,0.0,1.0,3.057,16,2011
3016,0.0,Medium,54.8,5,166,0.0,0.0,1.0,9.865,20,2011
3017,0.0,Medium,3.76,1,31,0.0,0.0,1.0,1.237,20,2011
3018,0.0,Medium,19.44,6,67,0.0,0.0,1.0,3.377,22,2011
3019,0.0,Medium,8.28,3,59,0.0,0.0,1.0,3.876,24,2011
3020,0.0,Medium,14.52,6,112,0.0,0.0,1.0,5.855,29,2011
3021,0.0,Medium,19.74,3,49,0.0,0.0,1.0,3.002,32,2011
3022,0.0,Medium,49.7,7,124,0.0,0.0,1.0,9.94,32,2011
3023,0.0,Medium,4.62,1,11,0.0,0.0,1.0,1.392,37,2011
3024,0.0,Medium,36.3,5,93,0.0,0.0,1.0,4.968,37,2011
3025,0.0,Medium,0.5,5,52,0.0,0.0,1.0,3.686,37,2011
3026,0.0,Medium,21.6,5,45,0.0,0.0,1.0,3.238,43,2011
3027,0.0,Medium,17.94,3,53,0.0,0.0,1.0,3.023,47,2011
3028,0.0,Medium,13.08,3,62,0.0,0.0,1.0,2.627,48,2011
3029,0.0,Medium,12.2,2,64,0.0,0.0,1.0,4.318,49,2011
3030,0.0,Medium,8.44,2,27,0.0,0.0,1.0,1.965,49,2011
3031,0.0,Medium,42.9,2,123,0.0,0.0,1.0,8.41,2,2011
3032,0.0,Medium,999.36,8,3029,0.0,0.0,1.0,191.201,2,2011
3033,0.0,Medium,133.44,4,278,0.0,0.0,1.0,20.16,7,2011
3034,0.0,Medium,1.32,2,133,0.0,0.0,1.0,9.99,8,2011
3035,0.0,Medium,284.46,11,619,0.0,0.0,1.0,49.069,11,2011
3036,0.0,Medium,40.88,2,102,0.0,0.0,1.0,5.779,12,2011
3037,0.0,Medium,233.52,7,584,0.0,0.0,1.0,51.12,15,2011
3038,0.0,Medium,44.73,7,299,0.0,0.0,1.0,16.11,18,2011
3039,0.0,Medium,24.36,7,272,0.0,0.0,1.0,14.999,24,2011
3040,0.0,Medium,3.36,3,114,0.0,0.0,1.0,7.711,27,2011
3041,0.0,Medium,412.32,2,1057,0.0,0.0,1.0,58.91,28,2011
3042,0.0,Medium,56.64,4,334,0.0,0.0,1.0,24.25,33,2011
3043,0.0,Medium,34.14,2,114,0.0,0.0,1.0,7.54,33,2011
3044,0.0,Medium,246.24,2,1119,0.0,0.0,1.0,78.15,37,2011
3045,0.0,Medium,10.83,1,52,0.0,0.0,1.0,3.65,37,2011
3046,0.0,Medium,53.6,5,206,0.0,0.0,1.0,6.229,38,2011
3047,0.0,Medium,839.04,8,4195,0.0,0.0,1.0,284.51,40,2011
3048,0.0,Medium,284.76,2,1139,0.0,0.0,1.0,110.3,42,2011
3049,0.0,Medium,161.72,2,703,0.0,0.0,1.0,62.398,42,2011
3050,0.0,Medium,20.96,1,64,0.0,0.0,1.0,4.417,43,2011
3051,0.0,Medium,44.73,7,299,0.0,0.0,1.0,24.33,47,2011
3052,0.0,Medium,215.64,6,583,0.0,0.0,1.0,21.14,48,2011
3053,0.0,Medium,101.79,3,926,0.0,0.0,1.0,44.99,49,2011
3054,0.0,Medium,30.36,1,84,0.0,0.0,1.0,6.47,53,2011
3055,0.0,Medium,134.88,4,794,0.0,0.0,1.0,76.6,3,2011
3056,0.0,Medium,15.96,4,230,0.0,0.0,1.0,10.73,5,2011
3057,0.0,Medium,8.37,3,32,0.0,0.0,1.0,1.77,9,2011
3058,0.0,Medium,17.82,6,62,0.0,0.0,1.0,3.73,10,2011
3059,0.0,Medium,211.5,6,1244,0.0,0.0,1.0,60.78,10,2011
3060,0.0,Medium,10.92,4,219,0.0,0.0,1.0,9.39,12,2011
3061,0.0,Medium,2.97,3,50,0.0,0.0,1.0,0.73,13,2011
3062,0.0,Medium,64.98,6,159,0.0,0.0,1.0,9.62,18,2011
3063,0.0,Medium,38.52,6,322,0.0,0.0,1.0,28.26,20,2011
3064,0.0,Medium,158.4,12,317,0.0,0.0,1.0,20.02,20,2011
3065,0.0,Medium,0.0,4,194,0.0,0.0,1.0,7.21,24,2011
3066,0.0,Medium,6.48,4,219,0.0,0.0,1.0,19.56,25,2011
3067,0.0,Medium,164.88,8,434,0.0,0.0,1.0,15.37,27,2011
3068,0.0,Medium,0.0,4,194,0.0,0.0,1.0,6.49,29,2011
3069,0.0,Medium,15.75,3,51,0.0,0.0,1.0,2.81,33,2011
3070,0.0,Medium,4.95,3,30,0.0,0.0,1.0,2.58,35,2011
3071,0.0,Medium,37.8,6,291,0.0,0.0,1.0,20.33,36,2011
3072,0.0,Medium,12.06,3,81,0.0,0.0,1.0,6.75,36,2011
3073,0.0,Medium,33.75,3,188,0.0,0.0,1.0,12.98,38,2011
3074,0.0,Medium,2.4,5,240,0.0,0.0,1.0,1.36,40,2011
3075,0.0,Medium,2.55,5,87,0.0,0.0,1.0,6.98,50,2011
3076,0.0,Medium,36.72,3,613,0.0,0.0,1.0,53.46,51,2011
3077,0.0,Medium,20.7,5,1037,0.0,0.0,1.0,25.18,52,2011
3078,0.0,Medium,3.96,4,66,0.0,0.0,1.0,5.29,52,2011
3079,0.0,Medium,56.88,3,114,0.0,0.0,1.0,8.925,3,2011
3080,0.0,Medium,20.02,7,50,0.0,0.0,1.0,2.6,7,2011
3081,0.0,Medium,25.32,6,846,0.0,0.0,1.0,35.977,11,2011
3082,0.0,Medium,109.62,7,228,0.0,0.0,1.0,26.262,13,2011
3083,0.0,Medium,104.72,7,953,0.0,0.0,1.0,74.593,20,2011
3084,0.0,Medium,7.52,8,755,0.0,0.0,1.0,86.031,21,2011
3085,0.0,Medium,32.56,4,130,0.0,0.0,1.0,7.024,22,2011
3086,0.0,Medium,77.58,3,408,0.0,0.0,1.0,26.978,38,2011
3087,0.0,Medium,6.06,3,20,0.0,0.0,1.0,1.143,44,2011
3088,0.0,Medium,97.68,12,391,0.0,0.0,1.0,20.836,45,2011
3089,0.0,Medium,0.0,4,154,0.0,0.0,1.0,6.558,47,2011
3090,0.0,Medium,32.94,3,275,0.0,0.0,1.0,12.73,50,2011
3091,0.0,Medium,10.2,5,57,0.0,0.0,1.0,1.956,51,2011
3092,0.0,Medium,9.1,7,924,0.0,0.0,1.0,67.891,51,2011
3093,0.0,Medium,106.14,2,408,0.0,0.0,1.0,35.46,1,2011
3094,0.0,Medium,8.7,2,62,0.0,0.0,1.0,5.16,2,2011
3095,0.0,Medium,17.22,2,38,0.0,0.0,1.0,2.66,3,2011
3096,0.0,Medium,9.3,2,32,0.0,0.0,1.0,1.9,6,2011
3097,0.0,Medium,14.28,2,31,0.0,0.0,1.0,0.81,10,2011
3098,0.0,Medium,2.76,2,281,0.0,0.0,1.0,14.99,18,2011
3099,0.0,Medium,7.88,2,72,0.0,0.0,1.0,3.244,18,2011
3100,0.0,Medium,21.12,2,423,0.0,0.0,1.0,17.25,19,2011
3101,0.0,Medium,12.84,2,107,0.0,0.0,1.0,10.3,24,2011
3102,0.0,Medium,2.52,2,255,0.0,0.0,1.0,22.91,26,2011
3103,0.0,Medium,5.4,2,22,0.0,0.0,1.0,0.47,26,2011
3104,0.0,Medium,2.76,2,281,0.0,0.0,1.0,19.59,38,2011
3105,0.0,Medium,114.54,2,409,0.0,0.0,1.0,14.45,39,2011
3106,0.0,Medium,5.76,2,34,0.0,0.0,1.0,1.19,40,2011
3107,0.0,Medium,182.82,2,416,0.0,0.0,1.0,17.02,44,2011
3108,0.0,Medium,166.62,2,397,0.0,0.0,1.0,19.79,44,2011
3109,0.0,Medium,11.16,2,35,0.0,0.0,1.0,0.34,44,2011
3110,0.0,Medium,5.24,2,264,0.0,0.0,1.0,21.546,52,2011
3111,0.0,Medium,12.36,2,95,0.0,0.0,1.0,2.35,53,2011
3112,0.0,Medium,32.28,2,98,0.0,0.0,1.0,6.28,53,2011
3113,0.0,Medium,63.24,1,135,0.0,0.0,1.0,13.08,8,2011
3114,0.0,Medium,7.41,1,17,0.0,0.0,1.0,1.14,10,2011
3115,0.0,Medium,52.65,1,211,0.0,0.0,1.0,21.46,10,2011
3116,0.0,Medium,8.61,1,48,0.0,0.0,1.0,4.11,12,2011
3117,0.0,Medium,57.27,1,205,0.0,0.0,1.0,15.07,22,2011
3118,0.0,Medium,0.45,1,24,0.0,0.0,1.0,1.43,28,2011
3119,0.0,Medium,1.26,1,127,0.0,0.0,1.0,9.84,31,2011
3120,0.0,Medium,53.07,1,204,0.0,0.0,1.0,8.7,32,2011
3121,0.0,Medium,57.27,1,205,0.0,0.0,1.0,11.94,32,2011
3122,0.0,Medium,0.9,1,11,0.0,0.0,1.0,0.64,32,2011
3123,0.0,Medium,23.97,1,133,0.0,0.0,1.0,9.9,34,2011
3124,0.0,Medium,1.59,1,16,0.0,0.0,1.0,0.93,34,2011
3125,0.0,Medium,36.81,1,142,0.0,0.0,1.0,8.99,40,2011
3126,0.0,Medium,1.65,1,10,0.0,0.0,1.0,0.2,41,2011
3127,0.0,Medium,2.9,1,15,0.0,0.0,1.0,0.69,42,2011
3128,0.0,Medium,54.9,1,137,0.0,0.0,1.0,12.42,43,2011
3129,0.0,Medium,2.97,1,10,0.0,0.0,1.0,0.67,47,2011
3130,0.0,Medium,2.04,1,9,0.0,0.0,1.0,0.49,50,2011
3131,0.0,Medium,6.3,1,48,0.0,0.0,1.0,1.0,50,2011
3132,0.0,Medium,53.07,1,204,0.0,0.0,1.0,12.82,51,2011
3133,0.0,Medium,0.6,1,31,0.0,0.0,1.0,1.9,51,2011
3134,0.0,Medium,84.69,1,197,0.0,0.0,1.0,6.76,51,2011
3135,0.0,Medium,1.44,1,49,0.0,0.0,1.0,3.93,53,2011
3136,0.0,Medium,0.0,1,24,0.0,0.0,1.0,2.55,53,2011
